"output","factor","module","group","mu","mu.star","sigma","sigma_mu_ratio","interaction_type"
"up2_BI_bimodal","template_dose","up1","Polymer",0.0404724442134195,0.0422212823714117,0.0635692969994352,1.50562212772766,"Volatile"
"up2_BI_bimodal","chi_template","up1","Polymer",0.0026116408496672,0.00264827953162895,0.00479905594974932,1.81214101171466,"Volatile"
"up2_BI_bimodal","ALR","up2","Process",0.0322284664523961,0.0322284664523961,0.00969955725572443,0.300962419978977,"Complex"
"up2_BI_bimodal","P_atom_air","up2","Process",0.0585577948531225,0.0585577948531225,0.0130072550422796,0.222126790718554,"Linear"
"up2_BI_bimodal","P_feed","up2","Process",0.0195449538318994,0.0513239963236332,0.0602128429754223,1.17319085200885,"Volatile"
"up2_BI_bimodal","mdot_L","up2","Process",-0.00315173232633629,0.00315173232633629,0.00069146637351501,0.219392480680236,"Linear"
"up2_BI_bimodal","sigma","up2","Surface",-2.53390808900635e-07,2.53390808900635e-07,1.11352487393297e-06,4.39449591231868,"Volatile"
"up2_BI_bimodal","mu_L","up2","Polymer",0,0,0,0,"No_interaction"
"up2_BI_bimodal","T_dryer_in","up2","Process",0,0,0,0,"No_interaction"
"up2_BI_bimodal","mdot_gas_dry","up2","Process",0,0,0,0,"No_interaction"
"up2_BI_bimodal","Y_in","up2","Process",0,0,0,0,"No_interaction"
"up2_BI_bimodal","t_hold","up2","Process",-0.0240817233710558,0.0240817233710558,0.0211294757371123,0.877407127868106,"Complex"
"up2_BI_bimodal","D_b","up2","Process",-0.0144485672947237,0.0144485672947237,0.0167090899328939,1.15645306500359,"Volatile"
"up2_BI_bimodal","Tg_polymer","up2","Polymer",0,0,0,0,"No_interaction"
"up2_BI_bimodal","n_flow","up2","Polymer",0,0,0,0,"No_interaction"
"up2_BI_bimodal","k_perm_mono","up2","Polymer",0,0,0,0,"No_interaction"
"up2_BI_bimodal","k_perm_plast","up2","Polymer",0,0,0,0,"No_interaction"
"up2_BI_bimodal","k_perm_bind","up2","Polymer",0,0,0,0,"No_interaction"
"up2_BI_bimodal","T_bp_solv","up2","Polymer",-0.0454013069442104,0.0454013069442104,0.0638796633348457,1.40700053884664,"Volatile"
"up2_D_particle_um","v_tip","up1","Process",-0.743569905812982,6.14161833418354,10.2192585952452,1.6639357965906,"Volatile"
"up2_D_particle_um","tau_mix","up1","Process",-3.41710904638501,3.45477085340751,3.06516067930371,0.887225465700706,"Complex"
"up2_D_particle_um","P_mix","up1","Process",-11.0819424183338,11.0819424183338,8.13327187468937,0.733921145559629,"Complex"
"up2_D_particle_um","T_mix","up1","Process",-4.79079075203528,4.93277525135405,6.44967951580768,1.30751538173916,"Volatile"
"up2_D_particle_um","C_gas_diss_temp","up1","Process",-0.473483307785063,0.833555817750192,1.89145824372446,2.26914407343422,"Volatile"
"up2_D_particle_um","Q_gas","up1","Process",-1.51773066094314,1.62259169049575,2.39029453733128,1.4731337226317,"Volatile"
"up2_D_particle_um","Q_colloid","up1","Process",2.46658232562978,2.47167822859945,2.20819802849565,0.893400282830059,"Complex"
"up2_D_particle_um","Q_template","up1","Process",-2.95743536405714,3.97121182600565,4.81534118849807,1.21256215973286,"Volatile"
"up2_D_particle_um","C_solid_mass","up1","Polymer",10.9205802028676,11.2429494129028,11.7245486274716,1.04283566499162,"Volatile"
"up2_D_particle_um","C_temp_mass","up1","Polymer",0.0259740162867794,0.0260214979735756,0.0767550072400868,2.94967673721283,"Volatile"
"up2_D_particle_um","D_particle","up1","Polymer",-0.0150525188047578,0.065999873366673,0.140186351552753,2.12403970495405,"Volatile"
"up2_D_particle_um","D_template","up1","Polymer",-0.169695311186524,0.169695344814387,0.302906584001021,1.78500231890475,"Volatile"
"up2_D_particle_um","C_binder","up1","Polymer",0.0515757993597219,0.052358529895982,0.0483087225198942,0.922652385692775,"Complex"
"up2_D_particle_um","C_monomer","up1","Polymer",-0.0420012591765223,0.0637162841491681,0.1016144912781,1.59479625397186,"Volatile"
"up2_D_particle_um","C_plasticizer","up1","Polymer",-0.132150808436732,0.178380350141729,0.4058286647474,2.27507494197066,"Volatile"
"up2_D_particle_um","C_surfactant","up1","Surface",-7.91963131872379,7.91963131875895,6.90471364203077,0.871847863129161,"Complex"
"up2_D_particle_um","CMC","up1","Surface",0.020080673054201,0.0202066403674043,0.0561703014019441,2.77979418550714,"Volatile"
"up2_D_particle_um","HLB","up1","Surface",-0.0389271533003973,0.0840063600241114,0.210331049100109,2.50375149024122,"Volatile"
"up2_D_particle_um","MW_surfactant","up1","Surface",3.99255932629037,4.50004816656908,5.91555641814859,1.31455402235366,"Volatile"
"up2_D_particle_um","A_molecule","up1","Surface",-2.59976199240804,3.26389489254435,4.09115904944455,1.25345919036483,"Volatile"
"up2_D_particle_um","D_surf","up1","Surface",1.48842185671942e-05,6.83553350268891e-05,0.000129009232753771,1.88733231580274,"Volatile"
"up2_D_particle_um","ionic_strength","up1","Surface",-0.517686284122105,1.75269487393121,3.52592576708878,2.01171682506283,"Volatile"
"up2_D_particle_um","Delta_pH","up1","Surface",0.994403897304044,2.4137714318552,4.25422300443573,1.76247964007345,"Volatile"
"up2_D_particle_um","template_dose","up1","Polymer",-2.65713288470955,2.82644182004864,4.41645237589612,1.5625484821832,"Volatile"
"up2_D_particle_um","chi_template","up1","Polymer",-0.24086895752118,0.248843637239569,0.48237119443491,1.93845098788086,"Volatile"
"up2_D_particle_um","ALR","up2","Process",-4.48407030526249,4.48407030526249,2.08360277189545,0.464667730443508,"Complex"
"up2_D_particle_um","P_atom_air","up2","Process",-10.9746039617073,10.9746039617073,7.1518185065197,0.651669848996275,"Complex"
"up2_D_particle_um","P_feed","up2","Process",-8.12420449374711,8.12420449374711,4.48662120892267,0.552253603706781,"Complex"
"up2_D_particle_um","mdot_L","up2","Process",0.575762975118266,0.575762975118266,0.408070840413284,0.708747971036976,"Complex"
"up2_D_particle_um","sigma","up2","Surface",4.87314979630105,5.04251874962732,3.7630157957984,0.74625717476539,"Complex"
"up2_D_particle_um","mu_L","up2","Polymer",0.130290260412484,0.130290260412484,0.0842406847576878,0.64656164237443,"Complex"
"up2_D_particle_um","T_dryer_in","up2","Process",0.198382588350814,0.20882384394977,0.289247902117267,1.38512871253745,"Volatile"
"up2_D_particle_um","mdot_gas_dry","up2","Process",0.163249335421411,0.164795438259535,0.158760775819744,0.963380889037193,"Complex"
"up2_D_particle_um","Y_in","up2","Process",-0.00425438422915684,0.00425438422915684,0.00869655239947799,2.04413892376653,"Volatile"
"up2_D_particle_um","t_hold","up2","Process",0.182635737883627,0.182635737883627,0.188572353580113,1.03250522469085,"Volatile"
"up2_D_particle_um","D_b","up2","Process",0.13227115917667,0.13227115917667,0.158242511496349,1.19634932120758,"Volatile"
"up2_D_particle_um","Tg_polymer","up2","Polymer",0.0556132286270777,0.0788159252763666,0.185067798872369,2.34810158256002,"Volatile"
"up2_D_particle_um","n_flow","up2","Polymer",1.74041213446123,1.74041213446123,4.51143583112319,2.59216523591969,"Volatile"
"up2_D_particle_um","k_perm_mono","up2","Polymer",-0.0721192685921722,0.0721314159166973,0.130643469314135,1.81118681303874,"Volatile"
"up2_D_particle_um","k_perm_plast","up2","Polymer",-0.0700989653036043,0.0755668988326753,0.0830566481674566,1.0991141551457,"Volatile"
"up2_D_particle_um","k_perm_bind","up2","Polymer",0.0588529438545738,0.0588529438545738,0.0696932639885151,1.18419333722248,"Volatile"
"up2_D_particle_um","T_bp_solv","up2","Polymer",3.20189530058037,3.20511703721852,4.18783498700925,1.30660906867961,"Volatile"
"up2_Dp90_um","v_tip","up1","Process",-1.64644811475994,15.7763599559887,25.5332937903315,1.61845279022295,"Volatile"
"up2_Dp90_um","tau_mix","up1","Process",-9.69260781372076,9.79402811862402,8.50886252875654,0.868780692244119,"Complex"
"up2_Dp90_um","P_mix","up1","Process",-29.8123848670728,29.8123848670728,19.3306064865202,0.648408591688029,"Complex"
"up2_Dp90_um","T_mix","up1","Process",-10.8711598770604,11.7926267866622,16.0822659651255,1.36375603638326,"Volatile"
"up2_Dp90_um","C_gas_diss_temp","up1","Process",-1.18553951079166,2.14583076629091,4.78514154743941,2.22997154417287,"Volatile"
"up2_Dp90_um","Q_gas","up1","Process",-4.09243733122386,4.401835396817,6.46435360649841,1.46855868603647,"Volatile"
"up2_Dp90_um","Q_colloid","up1","Process",6.7787892764237,6.7787892764237,5.6677437379153,0.836099708487389,"Complex"
"up2_Dp90_um","Q_template","up1","Process",-7.62748920928351,10.3235603881132,12.4274102557325,1.20379111358149,"Volatile"
"up2_Dp90_um","C_solid_mass","up1","Polymer",27.9461915228193,28.8061065495955,24.6977971966013,0.857380609700902,"Complex"
"up2_Dp90_um","C_temp_mass","up1","Polymer",0.0460596658604458,0.0461829647899005,0.130109080092546,2.81725265332032,"Volatile"
"up2_Dp90_um","D_particle","up1","Polymer",-0.0345600632632294,0.172701875953365,0.35436143507662,2.05186789732561,"Volatile"
"up2_Dp90_um","D_template","up1","Polymer",-0.483547206532635,0.483547303361784,0.872483561052007,1.80433962713928,"Volatile"
"up2_Dp90_um","C_binder","up1","Polymer",0.140985429887642,0.143036627808892,0.129249355231133,0.903610195591442,"Complex"
"up2_Dp90_um","C_monomer","up1","Polymer",-0.121594826338671,0.178485286769157,0.290373777517091,1.62687795040856,"Volatile"
"up2_Dp90_um","C_plasticizer","up1","Polymer",-0.341355428733539,0.463510560161107,0.939841460704222,2.02765921962501,"Volatile"
"up2_Dp90_um","C_surfactant","up1","Surface",-21.7837943206543,21.7837943207469,17.5954277603968,0.807730164053145,"Complex"
"up2_Dp90_um","CMC","up1","Surface",0.0664657507600358,0.0668379131496854,0.185572163146829,2.77645058622993,"Volatile"
"up2_Dp90_um","HLB","up1","Surface",-0.109997541424576,0.231734490575486,0.578167221606252,2.49495541285391,"Volatile"
"up2_Dp90_um","MW_surfactant","up1","Surface",10.7504978506773,11.7074260728753,13.5705161552984,1.15913746290823,"Volatile"
"up2_Dp90_um","A_molecule","up1","Surface",-7.59081115255238,8.40178253437804,9.65091442379818,1.14867462759349,"Volatile"
"up2_Dp90_um","D_surf","up1","Surface",3.86064200751749e-05,0.000185871628772401,0.000347578983512376,1.86999482281389,"Volatile"
"up2_Dp90_um","ionic_strength","up1","Surface",-0.923921927164742,4.35882482428705,8.53543558158463,1.95819651526848,"Volatile"
"up2_Dp90_um","Delta_pH","up1","Surface",2.28711291707017,6.29966860170769,10.7489585704404,1.7062736550184,"Volatile"
"up2_Dp90_um","template_dose","up1","Polymer",-7.14169886797892,7.55262786490351,11.7278654457441,1.55281918499422,"Volatile"
"up2_Dp90_um","chi_template","up1","Polymer",-0.618653141992677,0.639287006315328,1.19108844460912,1.86315134336019,"Volatile"
"up2_Dp90_um","ALR","up2","Process",-7.57526355217002,7.57526355217002,3.27736806389538,0.43264079742236,"Complex"
"up2_Dp90_um","P_atom_air","up2","Process",-22.6992960391199,22.6992960391199,13.8577821116605,0.610493915220017,"Complex"
"up2_Dp90_um","P_feed","up2","Process",-21.600132548043,21.600132548043,11.536076942424,0.534074358884857,"Complex"
"up2_Dp90_um","mdot_L","up2","Process",1.12705237300286,1.12705237300286,0.799876008557296,0.709706157155898,"Complex"
"up2_Dp90_um","sigma","up2","Surface",13.4232842900473,13.4947285151936,9.0468539858744,0.670399109970134,"Complex"
"up2_Dp90_um","mu_L","up2","Polymer",0.383296007806502,0.383296007806502,0.244261537766376,0.637266062759741,"Complex"
"up2_Dp90_um","T_dryer_in","up2","Process",0.521499572669288,0.556921833871922,0.702379899466037,1.26118219245031,"Volatile"
"up2_Dp90_um","mdot_gas_dry","up2","Process",0.427126054745616,0.433919795857456,0.400548992032374,0.9230945346498,"Complex"
"up2_Dp90_um","Y_in","up2","Process",-0.0119926974532891,0.0119926974532891,0.0243576002600694,2.03103599961067,"Volatile"
"up2_Dp90_um","t_hold","up2","Process",0.294227845091251,0.294227845091251,0.385930419988139,1.31167197947715,"Volatile"
"up2_Dp90_um","D_b","up2","Process",0.194360735111753,0.194360735111753,0.213524613587572,1.09859953691161,"Volatile"
"up2_Dp90_um","Tg_polymer","up2","Polymer",0.16930862389141,0.234342004897084,0.561040980342286,2.39411189039147,"Volatile"
"up2_Dp90_um","n_flow","up2","Polymer",3.26393489473575,3.26393489473575,8.47136924780618,2.59544676012664,"Volatile"
"up2_Dp90_um","k_perm_mono","up2","Polymer",-0.190869144166211,0.1909004708737,0.338666208518273,1.77404595687108,"Volatile"
"up2_Dp90_um","k_perm_plast","up2","Polymer",-0.182476218721431,0.202265219899658,0.215761524669393,1.06672578101381,"Volatile"
"up2_Dp90_um","k_perm_bind","up2","Polymer",0.155429827965235,0.155434941407791,0.186333001860952,1.19878452150665,"Volatile"
"up2_Dp90_um","T_bp_solv","up2","Polymer",8.48824565113052,8.49696940836977,11.4176051700876,1.34372675966574,"Volatile"
"up2_theta_skin_z","v_tip","up1","Process",-0.0179554273183091,0.0396898204256285,0.0654597762771367,1.6492837602981,"Volatile"
"up2_theta_skin_z","tau_mix","up1","Process",-0.000874735639955931,0.00638326086699376,0.0123247758638958,1.93079620599937,"Volatile"
"up2_theta_skin_z","P_mix","up1","Process",0.0333238496223399,0.0333238496223399,0.0343095222937389,1.02957859558754,"Volatile"
"up2_theta_skin_z","T_mix","up1","Process",-0.116961607147007,0.116961607147007,0.0957483334686845,0.818630453225046,"Complex"
"up2_theta_skin_z","C_gas_diss_temp","up1","Process",0.00133168244476541,0.00133172801728553,0.00356550429229217,2.67735171597558,"Volatile"
"up2_theta_skin_z","Q_gas","up1","Process",-0.00305711637005446,0.00306331692133797,0.010593797168236,3.4582765806709,"Volatile"
"up2_theta_skin_z","Q_colloid","up1","Process",0.0424266359075712,0.0434057190926052,0.0408920496141919,0.942088979725218,"Complex"
"up2_theta_skin_z","Q_template","up1","Process",-0.0449005831452552,0.0484086686725617,0.041129763590289,0.849636329982393,"Complex"
"up2_theta_skin_z","C_solid_mass","up1","Polymer",0.143684283694847,0.143684283694847,0.114964985698871,0.800122203643585,"Complex"
"up2_theta_skin_z","C_temp_mass","up1","Polymer",2.60384294625826e-08,2.60473037176171e-08,1.42610091581337e-07,5.47504237395912,"Volatile"
"up2_theta_skin_z","D_particle","up1","Polymer",-0.000247157034372628,0.00025449551750017,0.000463020000632233,1.81936407045725,"Volatile"
"up2_theta_skin_z","D_template","up1","Polymer",-0.000388836679969932,0.000388836680869024,0.000739368444293329,1.90148841575566,"Volatile"
"up2_theta_skin_z","C_binder","up1","Polymer",0.0046501528980702,0.0046501528980702,0.0032491053547994,0.6987093598896,"Complex"
"up2_theta_skin_z","C_monomer","up1","Polymer",0.0169624106373925,0.0169624106373925,0.0229037290837999,1.35026380232242,"Volatile"
"up2_theta_skin_z","C_plasticizer","up1","Polymer",0.0189278336835503,0.0189278336835503,0.0201596779934553,1.06508110386534,"Volatile"
"up2_theta_skin_z","C_surfactant","up1","Surface",-0.00665475228517033,0.0206303062803557,0.031441181219284,1.5240288143091,"Volatile"
"up2_theta_skin_z","CMC","up1","Surface",3.51067282857609e-05,3.52693415278715e-05,0.000188666222817675,5.34929813386457,"Volatile"
"up2_theta_skin_z","HLB","up1","Surface",-0.000423508388839233,0.00143399978557946,0.00413489584060377,2.88347033394633,"Volatile"
"up2_theta_skin_z","MW_surfactant","up1","Surface",0.00019686627753068,0.0125762062814769,0.0359853447933514,2.86138315386518,"Volatile"
"up2_theta_skin_z","A_molecule","up1","Surface",-0.00438942134974066,0.0188679786377073,0.0400272520995955,2.12143827742108,"Volatile"
"up2_theta_skin_z","D_surf","up1","Surface",-1.0817930685969e-07,3.05420852861338e-07,6.53329209540474e-07,2.13911133905807,"Volatile"
"up2_theta_skin_z","ionic_strength","up1","Surface",-0.0300877068115,0.0345211616564915,0.0582879374037856,1.68846975613942,"Volatile"
"up2_theta_skin_z","Delta_pH","up1","Surface",0.0540169469926021,0.0623776962430469,0.0738828908112155,1.18444404428371,"Volatile"
"up2_theta_skin_z","template_dose","up1","Polymer",0.005444786302534,0.005444786302534,0.00566592663424363,1.04061506171633,"Volatile"
"up2_theta_skin_z","chi_template","up1","Polymer",-0.00246049911382506,0.00247078743662028,0.00549728542533971,2.22491232708359,"Volatile"
"up2_theta_skin_z","ALR","up2","Process",0,0,0,0,"No_interaction"
"up2_theta_skin_z","P_atom_air","up2","Process",0,0,0,0,"No_interaction"
"up2_theta_skin_z","P_feed","up2","Process",0,0,0,0,"No_interaction"
"up2_theta_skin_z","mdot_L","up2","Process",-0.0710802724268696,0.0710802724268696,0.129034568523893,1.81533587475554,"Volatile"
"up2_theta_skin_z","sigma","up2","Surface",0,0,0,0,"No_interaction"
"up2_theta_skin_z","mu_L","up2","Polymer",0.243978323336248,0.243978323336248,0.118636923866379,0.486260099848603,"Complex"
"up2_theta_skin_z","T_dryer_in","up2","Process",0.0692513856678244,0.0692513856678244,0.0805200293648314,1.16272084072164,"Volatile"
"up2_theta_skin_z","mdot_gas_dry","up2","Process",0.0600362923653236,0.0600362923653236,0.13054202678357,2.17438522001351,"Volatile"
"up2_theta_skin_z","Y_in","up2","Process",-0.00367179642168879,0.00367179642168879,0.00598575704637495,1.63019850747114,"Volatile"
"up2_theta_skin_z","t_hold","up2","Process",0,0,0,0,"No_interaction"
"up2_theta_skin_z","D_b","up2","Process",-6.74091101476408e-06,6.74091101476408e-06,1.91029468209011e-05,2.83388206416929,"Volatile"
"up2_theta_skin_z","Tg_polymer","up2","Polymer",-0.0511666625788967,0.0511666625788967,0.0708973845964393,1.38561674776264,"Volatile"
"up2_theta_skin_z","n_flow","up2","Polymer",0,0,0,0,"No_interaction"
"up2_theta_skin_z","k_perm_mono","up2","Polymer",0,0,0,0,"No_interaction"
"up2_theta_skin_z","k_perm_plast","up2","Polymer",0,0,0,0,"No_interaction"
"up2_theta_skin_z","k_perm_bind","up2","Polymer",0,0,0,0,"No_interaction"
"up2_theta_skin_z","T_bp_solv","up2","Polymer",0,0,0,0,"No_interaction"
"up2_Omega_struct_z","v_tip","up1","Process",-0.0184297979996105,0.0289963767918033,0.0463942204141533,1.60000060515382,"Volatile"
"up2_Omega_struct_z","tau_mix","up1","Process",-0.00671023500213133,0.0110459604994036,0.0298147561008227,2.6991546912043,"Volatile"
"up2_Omega_struct_z","P_mix","up1","Process",-0.00510211511956398,0.00513777305123242,0.00571256445232994,1.11187559188891,"Volatile"
"up2_Omega_struct_z","T_mix","up1","Process",0.00718622044200932,0.0119952199730196,0.0147390929221884,1.22874719724528,"Volatile"
"up2_Omega_struct_z","C_gas_diss_temp","up1","Process",-0.000255579016767292,0.000313341211598864,0.000919447267796532,2.93433239472374,"Volatile"
"up2_Omega_struct_z","Q_gas","up1","Process",-0.00142964531702082,0.00467718429945223,0.0156593304675579,3.3480251076255,"Volatile"
"up2_Omega_struct_z","Q_colloid","up1","Process",-0.00481793485602938,0.0110391053404616,0.0151217534109794,1.36983504954461,"Volatile"
"up2_Omega_struct_z","Q_template","up1","Process",0.0167014808026301,0.0242067525690041,0.0316977708330723,1.30945986012433,"Volatile"
"up2_Omega_struct_z","C_solid_mass","up1","Polymer",-0.0241288792045405,0.0370480950930149,0.0440508470946923,1.1890178694504,"Volatile"
"up2_Omega_struct_z","C_temp_mass","up1","Polymer",0.000626342720908165,0.000626342720908165,0.000336141415835397,0.536673301396414,"Complex"
"up2_Omega_struct_z","D_particle","up1","Polymer",0.013813073936153,0.0145266753824483,0.0110922646357634,0.763579025739465,"Complex"
"up2_Omega_struct_z","D_template","up1","Polymer",9.52014289508243e-05,0.000127708621656243,0.000278618321538577,2.18167198052253,"Volatile"
"up2_Omega_struct_z","C_binder","up1","Polymer",-0.00517928076919451,0.0155471679227516,0.0272902952960109,1.75532260483754,"Volatile"
"up2_Omega_struct_z","C_monomer","up1","Polymer",0.0192859516588609,0.0192859516588609,0.0103076903373202,0.534466253968044,"Complex"
"up2_Omega_struct_z","C_plasticizer","up1","Polymer",0.0291580454617984,0.0291580454617984,0.0161434440708169,0.553653162108116,"Complex"
"up2_Omega_struct_z","C_surfactant","up1","Surface",0.00431942672680784,0.0233211681916555,0.0373426283406188,1.6012331815342,"Volatile"
"up2_Omega_struct_z","CMC","up1","Surface",4.24570037235256e-05,4.25487609485196e-05,0.000106608928743678,2.50557069975941,"Volatile"
"up2_Omega_struct_z","HLB","up1","Surface",-0.000123998381469069,0.000961458148609705,0.00259535502833566,2.69939469761488,"Volatile"
"up2_Omega_struct_z","MW_surfactant","up1","Surface",0.00133907515086424,0.0141723234009103,0.0294663092185135,2.07914456825201,"Volatile"
"up2_Omega_struct_z","A_molecule","up1","Surface",0.00643263742247427,0.00831060845523059,0.0173105247717126,2.08294312804709,"Volatile"
"up2_Omega_struct_z","D_surf","up1","Surface",1.40365491267206e-08,5.43451964633383e-08,1.07173664343733e-07,1.97209084368724,"Volatile"
"up2_Omega_struct_z","ionic_strength","up1","Surface",-0.00900027226045538,0.0412648883559278,0.058663185412183,1.42162472138994,"Volatile"
"up2_Omega_struct_z","Delta_pH","up1","Surface",0.0285988715469724,0.0494404954775221,0.0631716085116824,1.27773008546007,"Volatile"
"up2_Omega_struct_z","template_dose","up1","Polymer",-0.00345274909303614,0.00903739666479966,0.01583936204324,1.75264654531916,"Volatile"
"up2_Omega_struct_z","chi_template","up1","Polymer",-0.00749005746047842,0.0074962299488949,0.013869290794558,1.85016880339998,"Volatile"
"up2_Omega_struct_z","ALR","up2","Process",-2.77981077473251e-06,2.81830720219682e-06,1.15689191338719e-05,4.10491770551278,"Volatile"
"up2_Omega_struct_z","P_atom_air","up2","Process",-4.26668331363456e-05,4.29729326071937e-05,0.000166557417208347,3.87586806632007,"Volatile"
"up2_Omega_struct_z","P_feed","up2","Process",-0.00035093312193996,0.00059860998861203,0.00158508366521665,2.64794055457029,"Volatile"
"up2_Omega_struct_z","mdot_L","up2","Process",0.0203606679114514,0.0204620068796833,0.021245448152326,1.03828760674597,"Volatile"
"up2_Omega_struct_z","sigma","up2","Surface",0.0340006762458417,0.0340006762458417,0.0100139563384736,0.294522269676866,"Linear"
"up2_Omega_struct_z","mu_L","up2","Polymer",-0.0300616131918306,0.0300616131918306,0.0205850623779698,0.684762399363315,"Complex"
"up2_Omega_struct_z","T_dryer_in","up2","Process",-0.0240356024709659,0.0248245126857713,0.0193991453783565,0.78145120606841,"Complex"
"up2_Omega_struct_z","mdot_gas_dry","up2","Process",-0.0204755618674035,0.0205565592539081,0.017058409772871,0.829828064228594,"Complex"
"up2_Omega_struct_z","Y_in","up2","Process",0.000468551668341968,0.000468551668341968,0.000714506293902363,1.52492530104681,"Volatile"
"up2_Omega_struct_z","t_hold","up2","Process",-1.26166826118027e-06,1.51264003194022e-06,4.52481340895556e-06,2.99133522411919,"Volatile"
"up2_Omega_struct_z","D_b","up2","Process",3.35708294472714e-06,3.57213364125345e-06,9.23150653126889e-06,2.58431163511273,"Volatile"
"up2_Omega_struct_z","Tg_polymer","up2","Polymer",0.00198963434074182,0.00864779261501244,0.0154021681324176,1.78105197685703,"Volatile"
"up2_Omega_struct_z","n_flow","up2","Polymer",-1.95093998900479e-06,1.95094369522345e-06,1.05610600836668e-05,5.41330849758694,"Volatile"
"up2_Omega_struct_z","k_perm_mono","up2","Polymer",0.00931004535010482,0.00931019711340785,0.0120918399818678,1.2987737890591,"Volatile"
"up2_Omega_struct_z","k_perm_plast","up2","Polymer",0.0117006164333235,0.0117006164333235,0.0165037155926977,1.41049966783758,"Volatile"
"up2_Omega_struct_z","k_perm_bind","up2","Polymer",-0.00825910854925478,0.00825910854925478,0.0106598753036972,1.29068109955512,"Volatile"
"up2_Omega_struct_z","T_bp_solv","up2","Polymer",0.019763936627052,0.019763936627052,0.0337111614094997,1.70569062457716,"Volatile"
"up2_phi_porosity_z","v_tip","up1","Process",0.00647337500029737,0.0373486141137241,0.0730433883574386,1.95571884233847,"Volatile"
"up2_phi_porosity_z","tau_mix","up1","Process",-0.0185316389313269,0.0296644493726804,0.0378422183033541,1.27567573656719,"Volatile"
"up2_phi_porosity_z","P_mix","up1","Process",0.0416794351123135,0.0451514168136119,0.0462423729732169,1.02416216891063,"Volatile"
"up2_phi_porosity_z","T_mix","up1","Process",-0.01278284285935,0.016605778214255,0.0165223228052794,0.99497431509088,"Complex"
"up2_phi_porosity_z","C_gas_diss_temp","up1","Process",0.00450790363828109,0.00541872852558564,0.0128445321065407,2.37039594175878,"Volatile"
"up2_phi_porosity_z","Q_gas","up1","Process",-0.0103018983315281,0.0174968287717363,0.0216077794609244,1.23495404469116,"Volatile"
"up2_phi_porosity_z","Q_colloid","up1","Process",0.0186201566338692,0.020474062030669,0.0208481868523017,1.01827311166061,"Volatile"
"up2_phi_porosity_z","Q_template","up1","Process",-0.0312461247900691,0.0396821313623075,0.0469460782434837,1.18305334496412,"Volatile"
"up2_phi_porosity_z","C_solid_mass","up1","Polymer",0.0667205066337675,0.0695602412983378,0.0523885554390343,0.753139357500851,"Complex"
"up2_phi_porosity_z","C_temp_mass","up1","Polymer",0.000102556377531999,0.000102556384991406,0.000330186826797228,3.21956382164697,"Volatile"
"up2_phi_porosity_z","D_particle","up1","Polymer",0.00833137743518031,0.00833137743518031,0.00697397638795414,0.837073634247518,"Complex"
"up2_phi_porosity_z","D_template","up1","Polymer",0.000530736998884076,0.000749127892292924,0.00156205666153465,2.08516686884201,"Volatile"
"up2_phi_porosity_z","C_binder","up1","Polymer",0.0135742844228822,0.0136736618246297,0.0145949250893274,1.06737502188611,"Volatile"
"up2_phi_porosity_z","C_monomer","up1","Polymer",-0.00950508021060398,0.0105288546732895,0.0146823414451496,1.39448609566214,"Volatile"
"up2_phi_porosity_z","C_plasticizer","up1","Polymer",-0.0215011117380997,0.0217740772968864,0.0245449111598705,1.12725379014707,"Volatile"
"up2_phi_porosity_z","C_surfactant","up1","Surface",0.0313622949154774,0.0337810079503549,0.0496565650784313,1.46995510469692,"Volatile"
"up2_phi_porosity_z","CMC","up1","Surface",0.000275901108001547,0.000275968015805751,0.000822323969551394,2.97977998338117,"Volatile"
"up2_phi_porosity_z","HLB","up1","Surface",-0.000193668963679098,0.000539366179044222,0.00103189579827331,1.91316370652286,"Volatile"
"up2_phi_porosity_z","MW_surfactant","up1","Surface",-0.0142110065823201,0.0162811581534277,0.0276704243013811,1.69953660793816,"Volatile"
"up2_phi_porosity_z","A_molecule","up1","Surface",0.0183713779106822,0.0187969986290919,0.0285687197630229,1.51985539429723,"Volatile"
"up2_phi_porosity_z","D_surf","up1","Surface",-9.52674506678764e-08,3.50226620478809e-07,6.25077417479016e-07,1.78477985660955,"Volatile"
"up2_phi_porosity_z","ionic_strength","up1","Surface",-0.00950419183495294,0.0219629371129389,0.030302010672631,1.3796884504477,"Volatile"
"up2_phi_porosity_z","Delta_pH","up1","Surface",0.0195496771460128,0.0294502658200543,0.0350788672225309,1.19112226140396,"Volatile"
"up2_phi_porosity_z","template_dose","up1","Polymer",0.0515627548484679,0.0516280024120203,0.0339507046751126,0.657602523610483,"Complex"
"up2_phi_porosity_z","chi_template","up1","Polymer",0.00966198526233941,0.00966198526233941,0.0172871661010931,1.78919400430832,"Volatile"
"up2_phi_porosity_z","ALR","up2","Process",-0.00410170099286708,0.00410170099286708,0.00280969529438204,0.685007341897457,"Complex"
"up2_phi_porosity_z","P_atom_air","up2","Process",-0.0177645343527477,0.0177645343527477,0.0183448539768896,1.0326673141338,"Volatile"
"up2_phi_porosity_z","P_feed","up2","Process",0.00646209551926444,0.0314502716035131,0.0500040801876188,1.5899411241343,"Volatile"
"up2_phi_porosity_z","mdot_L","up2","Process",-0.0164942621429449,0.0176279624448583,0.0153614857703752,0.871427189525007,"Complex"
"up2_phi_porosity_z","sigma","up2","Surface",0.00182699530090185,0.00761341548588878,0.0121709100079819,1.59861366170548,"Volatile"
